strTaxClass,strSppC,strITIScode,strElCode,strGName,strSComNam,strSeasWarn,strGRank,strGRank2,strSRankAL,strSRankAL2,strSRankFL,strSRankFL2,strSRankGA,strSRankGA2,strSRankKY,strSRankKY2,strSRankMS,strSRankMS2,strSRankNC,strSRankNC2,strSRankSC,strSRankSC2,strSRankTN,strSRankTN2,strSRankVA,strSRankVA2,strSProtAL,strSProtFL,strSProtGA,strSProtKY,strSProtMS,strSProtNC,strSProtSC,strSProtTN,strSProtVA,strSGCNAL,strSGCNFL,strSGCNGA,strSGCNKY,strSGCNMS,strSGCNNC,strSGCNSC,strSGCNTN,strSGCNVA,USESA_CODE
Avian,bCOTE,176888,ABNNM08070,"Sterna hirundo","Common Tern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S1B,S4N","S1B,S4N",SNR,,SNRN,,SNA,,S1B,S1B,S3B,S3B,S3?,S3?,S3N,S3N,S3B,S3B,,,,N,,SC,,,,0,0,0,1,0,1,1,0,1,
Avian,bCOYE,178944,ABPBX12010,"Geothlypis trichas","Common Yellowthroat","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNR,,S5,,S5B,,S5B,,"S5B,S4N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bCSWA,178911,ABPBX03020,"Dendroica pensylvanica","Chestnut-sided Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,S5,,S3S4B,S3S4B,SNA,,S5B,,SNR,,S4,,S4,,,,,N,,,,,,0,0,0,0,0,1,1,0,0,
Avian,bCWWI,177960,ABNTA07010,"Caprimulgus carolinensis",Chuck-will's-widow,"Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S4S5B,,S4B,,S5B,,S4,,S3S4,S3S4,S4,,,,,N,,,,,,0,0,0,0,1,1,0,1,1,
Avian,bDCCO,174717,ABNFD01020,"Phalacrocorax auritus","Double-crested Cormorant","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5N,,SNR,,S5,,S2B,S2B,S4N,,"S1B,S5N","S1B,S5N","SNRB,SNRN",,"S2B,S4N","S2B,S4N","S2B,S4S5N","S2B,S4S5N",,,,T,,SR,,,,0,0,0,0,0,0,0,0,0,
Avian,bDEJU,179410,ABPBXA5020,"Junco hyemalis","Dark-eyed Junco","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5N,,SNRN,,S4?,,"S2S3B,S5N","S2S3B,S5N",SNA,,"S5B,S5N",,"SNRB,SNRN",,S5,,S4,,,,,S,,,,,,0,0,0,0,0,0,1,0,0,
Avian,bDICK,179165,ABPBX65010,"Spiza americana",Dickcissel,"Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2N,S4B","S2N,S4B",SNA,,S3S4,S3S4,S4S5B,,S4B,,S2B,S2B,SNRB,,S4,,S3B,S3B,,,,N,,"W3,W5",,,SC,0,0,0,1,0,1,0,1,0,
Avian,bDOWO,178259,ABNYF07030,"Picoides pubescens","Downy Woodpecker",,G5,,S5,,SNR,,S5,,S5,,S5,,S5,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bEABL,179801,ABPBJ15010,"Sialia sialis","Eastern Bluebird",,G5,,S5,,SNR,,S4S5,,"S5B,S5N",,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bEAKI,178279,ABPAE52060,"Tyrannus tyrannus","Eastern Kingbird","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,SNRB,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,1,0,0,1,
Avian,bEAME,179034,ABPBXB2020,"Sturnella magna","Eastern Meadowlark",,G5,,S5,,SNR,,S5,,"S5B,S5N",,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,1,0,0,0,1,1,0,1,
Avian,bEAPH,178329,ABPAE35020,"Sayornis phoebe","Eastern Phoebe","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNRN,,S5,,S5B,,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bEASO,177856,ABNSB01030,"Megascops asio","Eastern Screech-Owl",,G5,,S5,,SNR,,S5,,"S5B,S5N",,S5,,S5,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bEATO,179276,ABPBX74030,"Pipilo erythrophthalmus","Eastern Towhee","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNR,,S5,,"S5B,S5N",,"S5B,S5N",,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bEAWP,178359,ABPAE32060,"Contopus virens","Eastern Wood-Pewee","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,S5,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,1,1,1,1,
Avian,bEUCD,177139,ABNPB02030,"Streptopelia decaocto","Eurasian Collared-Dove",,G5,,SNA,,SNA,,SNA,,,,SNA,,SNA,,SNA,,,,,,GB,,,,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bEUST,179637,ABPBT01010,"Sturnus vulgaris","European Starling",,G5,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bFICR,179737,ABPAV10080,"Corvus ossifragus","Fish Crow",,G5,,S5,,SNR,,S5,,S3B,S3B,S5B,,"S5B,S5N",,"SNRB,SNRN",,S3,S3,S4,,,,,S,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bFISP,179443,ABPBX94050,"Spizella pusilla","Field Sparrow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,"SNRB,SNRN",,S5,,"S5B,S5N",,S5B,,"S5B,S5N",,S5?,,S4,,S5,,,,,N,,,,,,0,0,0,0,0,1,1,0,1,
Avian,bFLSJ,179693,ABPAV06010,"Aphelocoma coerulescens","Florida Scrub-jay",,G2,G2,,,S2,S2,,,,,,,,,,,,,,,,FT,,,,,,,,0,1,0,0,0,0,0,0,0,LT
Avian,bFOTE,176887,ABNNM08090,"Sterna forsteri","Forster's Tern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S1B,S5N","S1B,S5N",SNRN,,S5,,SNA,,S5N,,"S3B,S5N","S3B,S5N",SNRN,,S3N,S3N,"S3B,S3N","S3B,S3N",,,,N,,W2,,,SC,0,0,0,0,0,0,1,0,1,
Avian,bFUWD,175046,ABNJB01010,"Dendrocygna bicolor","Fulvous Whistling-Duck",,G5,,SNA,,SNR,,S3,S3,,,SNA,,SNA,,SNA,,,,SNA,,GB,,,,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGADW,175073,ABNJB10160,"Anas strepera",Gadwall,,G5,,S5N,,SNRN,,S4,,S4N,,S4N,,"S2B,S4N","S2B,S4N",SNRN,,S4N,,"S2B,S4N","S2B,S4N",GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGBBG,176815,ABNNM03210,"Larus marinus","Great Black-backed Gull","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNR,,SNRN,,S3,S3,SNA,,SNA,,"S3B,S5N","S3B,S5N",SNRN,,,,S4,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGBHE,174773,ABNGA04010,"Ardea herodias","Great Blue Heron",,G5,,S5,,SNR,,S4,,"S3B,S4N","S3B,S4N",S5B,,"S4B,S5N",,"SNRB,SNRN",,S4,,"S3B,S5N","S3B,S5N",,,,N,,,,,,0,0,0,0,0,0,1,0,0,
Avian,bGBTE,176926,ABNNM08010,"Sterna nilotica","Gull-billed Tern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2B,S4N","S2B,S4N",S2,S2,S1,S1,SNA,,"S1B,S3S4N","S1B,S3S4N",S3B,S3B,SNR,,,,S2B,S2B,SP,,T,N,,T,,,LT,0,1,1,0,1,1,1,0,1,
Avian,bGCFL,178309,ABPAE43070,"Myiarchus crinitus","Great Crested Flycatcher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,S5,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGCKI,179865,ABPBJ05010,"Regulus satrapa","Golden-crowned Kinglet","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5N,,SNRN,,S5,,S5N,,S5N,,"S3S4B,S5N","S3S4B,S5N",S4,,"S3B,S4N","S3B,S4N","S2B,S5N","S2B,S5N",,,,N,,"W2,W5",,,SC,0,0,0,0,0,0,1,1,0,
Avian,bGFLA,174976,ABNHA01010,"Phoenicopterus ruber","Greater Flamingo",,G4,,,,SNRN,,,,,,,,,,,,,,SNA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGHOW,177884,ABNSB05010,"Bubo virginianus","Great Horned Owl",,G5,,S5,,SNR,,S5,,S4S5,,S5,,S5,,S5,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGLIB,174924,ABNGE02010,"Plegadis falcinellus","Glossy Ibis",,G5,,"S1B,S3N","S1B,S3N",S3,S3,S2,S2,SNA,,SNA,,S2B,S2B,"SHB,SNRN",,S3N,S3N,"S2B,S1N","S2B,S1N",,,,N,,SC,,,SC,0,1,0,0,0,1,1,0,1,
Avian,bGRAK,178280,ABPAE52070,"Tyrannus dominicensis","Gray Kingbird","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S2B,S2B,SNRB,,S2S3,S2S3,,,"S3B,SNRN","S3B,SNRN",SNA,,"SNRB,SNRN",,,,SNA,,,,,,,,,,,0,1,0,0,0,0,1,0,0,
Avian,bGRCA,178625,ABPBK01010,"Dumetella carolinensis","Gray Catbird","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S4N,S5B",,"SNRB,SNRN",,S5,,S4S5B,,"S5B,S5N",,"S5B,S5N",,SNR,,S4,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bGREG,174810,ABNGA04040,"Ardea alba","Great Egret","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S4,,S4,,S4,,S2B,S2B,S5B,,"S4B,S4N",,"SNRB,SNRN",,"S2B,S3N","S2B,S3N","S2S3B,S3N","S2S3B,S3N",,,,T,,,,D,SC,0,0,0,1,0,0,1,1,0,
Avian,bGRHE,174793,ABNGA08010,"Butorides virescens","Green Heron","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNR,,S5,,S4S5B,,S5B,,S5B,,"SNRB,SNRN",,S4,,S5,,,,,N,,,,,,0,0,0,0,0,0,1,0,1,
Avian,bGRSC,175130,ABNJB11060,"Aythya marila","Greater Scaup",,G5,,S4N,,SNRN,,S4,,S2S3N,S2S3N,S5N,,S2N,S2N,SNRN,,S4N,,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,1,0,1,
Avian,bGRSP,179333,ABPBXA0020,"Ammodramus savannarum","Grasshopper Sparrow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3,S3,SNRN,,S4,,S4B,,"S3B,S3N","S3B,S3N","S3B,S1N","S3B,S1N","SNRB,SNRN",,S4,,S4,,,,,N,,"W1,W5",,,,0,1,1,1,1,1,1,1,1,
Avian,bGWTE,175081,ABNJB10010,"Anas crecca","Green-winged Teal",,G5,,S5N,,SNRN,,S5,,S4N,,S4N,,S5N,,SNRN,,S4N,,SU,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bGWWA,178852,ABPBX01030,"Vermivora chrysoptera","Golden-winged Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,SNR,,SNA,,S1,S1,S2B,S2B,SNA,,S3B,S3B,SNA,,S3B,S3B,S3B,S3B,,,E,T,,SC,,D,SC,0,0,1,1,0,1,0,1,1,
Avian,bHAWO,178262,ABNYF07040,"Picoides villosus","Hairy Woodpecker",,G5,,S5,,S3,S3,S4,,S5,,S5,,S4,,S4,,S4,,S5,,,,,N,,,,,,0,1,0,0,0,1,0,0,0,
Avian,bHERG,176824,ABNNM03120,"Larus argentatus","Herring Gull",,G5,,S5N,,SNRN,,S5,,S4N,,S4N,,"S4B,S5N",,SNRN,,S4N,,S4,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bHESP,179340,ABPBXA0030,"Ammodramus henslowii","Henslow's Sparrow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,S2N,S2N,SNRN,,S2,S2,S3B,S3B,S3N,S3N,"S2B,S1N","S2B,S1N",SNA,,S1B,S1B,S1B,S1B,,,R,S,,,,D,LT,1,1,1,1,1,1,1,1,1,
Avian,bHOFI,179191,ABPBY04040,"Carpodacus mexicanus","House Finch",,G5,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bHOLA,554256,ABPAT02010,"Eremophila alpestris","Horned Lark","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3B,S4N","S3B,S4N",SNA,,S3S4,S3S4,"S4B,S4S5N",,"S5B,S5N",,"S4B,S4N",,"SNRB,SNRN",,S4,,S4,,,,,N,,,,,,0,0,0,0,0,1,0,0,0,
Avian,bHOME,175183,ABNJB20010,"Lophodytes cucullatus","Hooded Merganser",,G5,,"S3B,S5N","S3B,S5N",SNRN,,S5,,"S1S2B,S3S4N","S1S2B,S3S4N","S2?B,S5N","S2?B,S5N","S1B,S4N","S1B,S4N","SNRB,SNRN",,S4N,,S4N,,GB,,,T,,W3,,,,0,0,0,1,0,0,0,0,0,
Avian,bHOSP,179628,ABPBZ01010,"Passer domesticus","House Sparrow",,G5,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,SNA,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bHOWA,178972,ABPBX16010,"Wilsonia citrina","Hooded Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S5B,,S4?B,,S4,,S5,,,,,N,,,,,,0,1,0,0,0,1,0,1,0,
Avian,bHOWR,178541,ABPBG09010,"Troglodytes aedon","House Wren","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S1B,S5N","S1B,S5N",SNRN,,S4,,S4S5B,,S5N,,"S5B,S5N",,"SNRB,SNRN",,S4,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bINBU,179150,ABPBX64030,"Passerina cyanea","Indigo Bunting","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2N,S5B","S2N,S5B","SNRB,SNRN",,S5,,S5B,,S5B,,S5B,,SNRB,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bKEWA,178937,ABPBX11010,"Oporornis formosus","Kentucky Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S4B,,SNRB,,S5,,S5B,,S5B,,S4B,,S4,,S4,,S5,,,,,N,,,,,,1,1,0,1,1,1,1,1,1,
Avian,bKILL,176520,ABNNB03090,"Charadrius vociferus",Killdeer,"Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNR,,S5,,"S4S5B,S4N",,S5B,,"S5B,S5N",,SNR,,S5B,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bKIRA,176207,ABNME05020,"Rallus elegans","King Rail","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,"S3B,S4N","S3B,S4N",SNR,,S4S5,,S1B,S1B,"S3B,S3N","S3B,S3N","S3B,S3N","S3B,S3N",SNR,,S2,S2,"S2B,S3N","S2B,S3N",GB,,,E,,"W1,W3",,D,,0,1,1,1,1,1,1,1,1,
Avian,bLAGU,176837,ABNNM03010,"Larus atricilla","Laughing Gull","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNR,,S5,,SNA,,"S1B,S5N","S1B,S5N",S4B,,SNR,,S3N,S3N,S3S4,S3S4,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bLASP,179371,ABPBX96010,"Chondestes grammacus","Lark Sparrow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3B,S3B,SNA,,S3S4,S3S4,S2S3B,S2S3B,S5B,,S1B,S1B,SNRB,,S1B,S1B,SHB,,,,,T,,SR,,T,,0,0,0,1,0,1,0,1,0,
Avian,bLBHE,174827,ABNGA06040,"Egretta caerulea","Little Blue Heron","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S3N,S4B","S3N,S4B",S4,,S4,,S1B,S1B,S2B,S2B,"S3B,S3N","S3B,S3N","SNRB,SNRN",,"S2B,S3N","S2B,S3N","S2B,S3N","S2B,S3N",,SSC,,E,,SC,,D,SC,0,1,0,1,1,1,1,1,1,
Avian,bLEBI,174846,ABNGA02010,"Ixobrychus exilis","Least Bittern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2N,S4B","S2N,S4B",S4,,S4,,S1S2B,S1S2B,S3B,S3B,S3B,S3B,"SNRB,SNRN",,S2B,S2B,"S3B,S3N","S3B,S3N",,,,T,,SC,,D,,1,1,1,1,1,1,1,1,1,
Avian,bLEFL,178344,ABPAE33070,"Empidonax minimus","Least Flycatcher","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,S3,S3,S1B,S1B,SNA,,S3B,S3B,S3?,S3?,S3,S3,S3S4B,S3S4B,,,,E,,W2,,,,0,0,0,1,0,0,0,1,0,
Avian,bLEOW,177932,ABNSB13010,"Asio otus","Long-eared Owl","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNA,,SNA,,S4,,"S1B,S1S2N","S1B,S1S2N",SNA,,SUB,,SNA,,S2N,S2N,S1,S1,,,,E,,W3,,,SC,0,0,0,1,0,0,0,0,0,
Avian,bLESC,175134,ABNJB11070,"Aythya affinis","Lesser Scaup",,G5,,S5N,,SNRN,,S5,,S4N,,S4N,,S5N,,SNRN,,S4N,,SNRN,,GB,,,N,,,,,,0,1,0,0,1,0,1,0,0,
Avian,bLETE,176923,ABNNM08100,"Sterna antillarum","Least Tern","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,"S2B,S4N","S2B,S4N",S3,S3,S3,S3,S1S2,S1S2,S3B,S3B,S3B,S3B,S3,S3,S2S3B,S2S3B,S2B,S2B,,ST,R,N,,SC,ST,,SC,0,1,1,0,1,1,1,0,1,
Avian,bLIMP,176197,ABNMJ01010,"Aramus guarauna",Limpkin,,G5,,SNA,,S3,S3,S1S2,S1S2,,,SNA,,SNA,,,,,,SNA,,,SSC,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bLOSH,178515,ABPBR01030,"Lanius ludovicianus","Loggerhead Shrike","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G4,,"S3B,S5N","S3B,S5N",SNR,,S4,,"S4B,S4N",,"S4B,S4N",,"S3B,S3N","S3B,S3N",S3,S3,S3,S3,"S2B,S3N","S2B,S3N",,,,N,,SC,,D,LT,0,1,1,1,1,1,1,1,1,
Avian,bLOWA,178935,ABPBX10030,"Seiurus motacilla","Louisiana Waterthrush","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,S2,S2,S5,,S5B,,S3B,S3B,S4B,,S4,,S4,,S5,,,,,N,,,,,,0,1,0,1,1,0,1,1,1,
Avian,bLTDU,175147,ABNJB16010,"Clangula hyemalis","Long-tailed Duck",,G5,,S3N,S3N,SNA,,SNRN,,SNA,,SNA,,S3N,S3N,SNRN,,S3N,S3N,SNRN,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bMACU,177828,ABNRB02030,"Coccyzus minor","Mangrove Cuckoo",,G5,,,,S3,S3,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bMAFR,174763,ABNFF01010,"Fregata magnificens","Magnificent Frigatebird",,G5,,SNR,,S1,S1,SNRN,,,,SNA,,SNA,,,,,,SNA,,,,,,,,,,,0,1,0,0,0,0,0,0,0,
Avian,bMALL,175063,ABNJB10060,"Anas platyrhynchos",Mallard,,G5,,"S3B,S5N","S3B,S5N",SNR,,S5,,"S3S4B,S4S5N","S3S4B,S4S5N",S5N,,"S4B,S5N",,"SNRB,SNRN",,S5B,,S4,,GB,,,N,,,,,,0,0,0,0,0,0,1,0,0,
Avian,bMAWA,178886,ABPBX03030,"Dendroica magnolia","Magnolia Warbler","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,SNR,,SNA,,SNRN,,SNA,,SNA,,S1S2B,S1S2B,SNRN,,"S1B,S4N","S1B,S4N",S2B,S2B,,,,N,,SR,,,SC,0,0,0,0,0,1,0,0,0,
Avian,bMAWR,178608,ABPBG10020,"Cistothorus palustris","Marsh Wren","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5,,SNR,,S5,,SNA,,"S3S4B,S4N","S3S4B,S4N","S3B,S4N","S3B,S4N",SNR,,S3N,S3N,S4B,,,,,N,,,,,,0,1,0,0,0,0,0,0,1,
Avian,bMIKI,554268,ABNKC09010,"Ictinia mississippiensis","Mississippi Kite","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S3,S3,SNRB,,S3S4,S3S4,S2B,S2B,S4B,,S3B,S3B,S4,,S2S3,S2S3,S1B,S1B,,,,S,,W2,,D,,0,1,0,1,0,1,0,1,0,
Avian,bMODO,177125,ABNPB04040,"Zenaida macroura","Mourning Dove",,G5,,S5,,SNR,,S5,,S5,,S5,,"S5B,S5N",,SNR,,S5,,S5,,GB,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bMODU,175070,ABNJB10050,"Anas fulvigula","Mottled Duck",,G4,,"S2N,S3B","S2N,S3B",SNR,,SNA,,,,"S2B,S4N","S2B,S4N",SNA,,SNR,,,,,,GB,,,,,,,,,0,1,0,0,1,0,1,0,0,
Avian,bNOBO,175863,ABNLC21020,"Colinus virginianus","Northern Bobwhite",,G5,,S5,,SNR,,S5,,S5,,S3S4,S3S4,S5,,S4,,S2S3,S2S3,S5,,GB,,,N,,,,,,0,1,1,1,1,1,1,0,1,
Avian,bNOCA,179124,ABPBX60010,"Cardinalis cardinalis","Northern Cardinal",,G5,,S5,,SNR,,S5,,S5,,S5,,S5,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bNOFL,178154,ABNYF10020,"Colaptes auratus","Northern Flicker",,G5,,"S4B,S5N",,SNR,,S5,,"S4S5B,S4S5N",,S5,,"S5B,S5N",,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,1,0,0,0,
Avian,bNOHA,175430,ABNKC11010,"Circus cyaneus","Northern Harrier","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,"S2B,S3N","S2B,S3N",SNRN,,S4,,"S1S2B,S4N","S1S2B,S4N",S4N,,"S1B,S4N","S1B,S4N",SNRN,,S4N,,"S1S2B,S3N","S1S2B,S3N",,,,T,,SR,,,SC,1,0,0,1,0,1,0,1,1,
Avian,bNOMO,178620,ABPBK03010,"Mimus polyglottos","Northern Mockingbird",,G5,,S5,,SNR,,S5,,S5,,"S5B,S5N",,S5,,SNR,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bNOPA,178868,ABPBX02010,"Parula americana","Northern Parula","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S4S5B,,S5B,,S5B,,SNRB,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,1,1,
Avian,bNOPI,175074,ABNJB10110,"Anas acuta","Northern Pintail",,G5,,S5N,,SNRN,,S4,,SNA,,S4N,,S4N,,SNRN,,S4N,,S1,S1,GB,,,N,,,,,,0,1,0,1,1,0,1,0,0,
Avian,bNRWS,178443,ABPAU07010,"Stelgidopteryx serripennis","Northern Rough-winged Swallow","Seasonal Note: this is a migratory species in the Southeast - only breeding season data is presented here",G5,,S5B,,SNRB,,S5,,S5B,,S5B,,S4B,,SNRB,,S5,,S5,,,,,N,,,,,,0,0,0,0,0,0,0,0,1,
Avian,bNSHO,175096,ABNJB10150,"Anas clypeata","Northern Shoveler",,G5,,"S2B,S5N","S2B,S5N",SNRN,,S4,,S1,S1,S4N,,S3N,S3N,SNRN,,S4N,,SNRN,,GB,,,E,,,,,,0,0,0,0,0,0,0,0,0,
Avian,bNSTS,554031,ABPBXA0070,"Ammodramus nelsoni","Nelson's Sharp-tailed Sparrow",,G5,,S3N,S3N,SNRN,,S3,S3,SNA,,S3N,S3N,S4N,,SNRN,,SNA,,SNRN,,,,,N,,,,,,1,0,0,0,1,1,0,0,1,
Avian,bNSWO,177942,ABNSB15020,"Aegolius acadicus","Northern Saw-whet Owl",,G5,,SNA,,SNA,,S3,S3,SNA,,SNA,,"S2B,S2N","S2B,S2N",S2N,S2N,S1,S1,"S1B,S2N","S1B,S2N",,,,N,,,,T,SC,0,0,0,0,0,1,0,1,1,
